Date,Snow_type,Trigger_type,Avalanche_size_m2,Avalanche_danger_level,Num_wet,Num_dry,Num_mixed,Num_unknown,Num_Natural,Num_Human,Num_Explosive,Num_Unknown_t
2008-02-24,mixed,NATURAL,605.0,4,0,0,1,0,1,0,0,0
2008-02-24,mixed,NATURAL,2128.0,4,0,0,1,0,1,0,0,0
2008-02-24,mixed,NATURAL,1852.0,4,0,0,1,0,1,0,0,0
2008-02-24,wet,NATURAL,91707.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,2034.0,4,1,0,0,0,1,0,0,0
2008-02-24,mixed,NATURAL,1616.0,4,0,0,1,0,1,0,0,0
2008-02-24,wet,NATURAL,14847.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,81526.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,25573.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,3808.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,3912.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,5994.0,4,1,0,0,0,1,0,0,0
2008-02-24,mixed,NATURAL,1600.0,4,0,0,1,0,1,0,0,0
2008-02-24,wet,NATURAL,4722.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,6821.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,6448.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,64473.0,4,1,0,0,0,1,0,0,0
2008-02-24,mixed,NATURAL,797.0,4,0,0,1,0,1,0,0,0
2008-02-24,wet,NATURAL,5491.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,52138.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,3812.0,4,1,0,0,0,1,0,0,0
2008-02-24,mixed,NATURAL,1934.0,4,0,0,1,0,1,0,0,0
2008-02-24,wet,NATURAL,19466.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,24136.0,4,1,0,0,0,1,0,0,0
2008-02-24,mixed,NATURAL,2610.0,4,0,0,1,0,1,0,0,0
2008-02-24,mixed,NATURAL,3060.0,4,0,0,1,0,1,0,0,0
2008-02-24,mixed,NATURAL,1572.0,4,0,0,1,0,1,0,0,0
2008-02-24,mixed,NATURAL,2684.0,4,0,0,1,0,1,0,0,0
2008-02-24,wet,NATURAL,509.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,8382.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,2682.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,3658.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,2689.0,4,1,0,0,0,1,0,0,0
2008-02-24,mixed,NATURAL,1352.0,4,0,0,1,0,1,0,0,0
2008-02-24,wet,NATURAL,14830.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,3484.0,4,1,0,0,0,1,0,0,0
2008-02-24,mixed,NATURAL,732.0,4,0,0,1,0,1,0,0,0
2008-02-24,mixed,NATURAL,942.0,4,0,0,1,0,1,0,0,0
2008-02-24,wet,NATURAL,4703.0,4,1,0,0,0,1,0,0,0
2008-02-24,wet,NATURAL,12879.0,4,1,0,0,0,1,0,0,0
2008-02-24,mixed,NATURAL,1170.0,4,0,0,1,0,1,0,0,0
2008-02-24,wet,NATURAL,7584.0,4,1,0,0,0,1,0,0,0
2008-02-24,dry,HUMAN,1587.0,4,0,1,0,0,0,1,0,0
2008-02-24,wet,NATURAL,1327.0,4,1,0,0,0,1,0,0,0
2008-02-25,wet,NATURAL,965.0,3,1,0,0,0,1,0,0,0
2008-02-25,wet,NATURAL,673.0,3,1,0,0,0,1,0,0,0
2008-02-25,wet,NATURAL,1334.0,3,1,0,0,0,1,0,0,0
2008-02-25,mixed,NATURAL,1348.0,3,0,0,1,0,1,0,0,0
2008-02-25,wet,HUMAN,1666.0,3,1,0,0,0,0,1,0,0
2008-02-26,wet,NATURAL,2818.0,2,1,0,0,0,1,0,0,0
2008-02-26,wet,NATURAL,1255.0,2,1,0,0,0,1,0,0,0
2008-02-26,wet,NATURAL,1647.0,2,1,0,0,0,1,0,0,0
2008-02-26,wet,NATURAL,3633.0,2,1,0,0,0,1,0,0,0
2008-02-26,wet,NATURAL,1979.0,2,1,0,0,0,1,0,0,0
2008-02-26,wet,HUMAN,541.0,2,1,0,0,0,0,1,0,0
2008-02-26,mixed,NATURAL,11462.0,2,0,0,1,0,1,0,0,0
2008-02-27,wet,NATURAL,25173.0,2,1,0,0,0,1,0,0,0
2008-02-27,wet,NATURAL,4855.0,2,1,0,0,0,1,0,0,0
2008-02-28,wet,NATURAL,6077.0,2,1,0,0,0,1,0,0,0
2008-02-29,wet,NATURAL,2933.0,2,1,0,0,0,1,0,0,0
2008-02-29,wet,NATURAL,9878.0,2,1,0,0,0,1,0,0,0
2008-02-29,wet,NATURAL,1741.0,2,1,0,0,0,1,0,0,0
2008-02-29,wet,NATURAL,2468.0,2,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,2464.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,3616.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,3137.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,4691.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,2134.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,2989.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,1783.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,4092.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,1676.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,536.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,3824.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,266.0,3,1,0,0,0,1,0,0,0
2008-03-01,wet,NATURAL,2369.0,3,1,0,0,0,1,0,0,0
2008-03-03,mixed,NATURAL,1730.0,2,0,0,1,0,1,0,0,0
2008-03-08,dry,HUMAN,6228.0,2,0,1,0,0,0,1,0,0
2008-03-12,dry,UNKNOWN,4743.0,3,0,1,0,0,0,0,0,1
2008-03-12,dry,UNKNOWN,15210.0,3,0,1,0,0,0,0,0,1
2008-03-12,dry,UNKNOWN,26662.0,3,0,1,0,0,0,0,0,1
2008-03-12,dry,UNKNOWN,3880.0,3,0,1,0,0,0,0,0,1
2008-03-12,dry,UNKNOWN,14066.0,3,0,1,0,0,0,0,0,1
2008-03-12,dry,UNKNOWN,22921.0,3,0,1,0,0,0,0,0,1
2008-03-12,dry,UNKNOWN,6461.0,3,0,1,0,0,0,0,0,1
2008-03-12,dry,UNKNOWN,77964.0,3,0,1,0,0,0,0,0,1
2008-03-12,dry,UNKNOWN,3052.0,3,0,1,0,0,0,0,0,1
2008-03-12,dry,UNKNOWN,3505.0,3,0,1,0,0,0,0,0,1
2008-03-12,dry,UNKNOWN,5134.0,3,0,1,0,0,0,0,0,1
2008-03-13,dry,UNKNOWN,97220.0,3,0,1,0,0,0,0,0,1
2008-03-13,dry,UNKNOWN,14725.0,3,0,1,0,0,0,0,0,1
2008-03-13,dry,UNKNOWN,82823.0,3,0,1,0,0,0,0,0,1
2008-03-13,dry,UNKNOWN,26147.0,3,0,1,0,0,0,0,0,1
2008-03-13,dry,UNKNOWN,83640.0,3,0,1,0,0,0,0,0,1
2008-03-13,dry,HUMAN,7100.0,3,0,1,0,0,0,1,0,0
2008-03-14,wet,NATURAL,1509.0,3,1,0,0,0,1,0,0,0
2008-03-14,dry,NATURAL,6021.0,3,0,1,0,0,1,0,0,0
2008-03-15,dry,UNKNOWN,27334.0,3,0,1,0,0,0,0,0,1
2008-03-15,dry,UNKNOWN,48463.0,3,0,1,0,0,0,0,0,1
2008-03-15,dry,UNKNOWN,18065.0,3,0,1,0,0,0,0,0,1
2008-03-15,dry,UNKNOWN,32954.0,3,0,1,0,0,0,0,0,1
2008-03-15,dry,UNKNOWN,14211.0,3,0,1,0,0,0,0,0,1
2008-03-15,dry,UNKNOWN,20985.0,3,0,1,0,0,0,0,0,1
2008-03-15,dry,UNKNOWN,51806.0,3,0,1,0,0,0,0,0,1
2008-03-15,dry,UNKNOWN,147620.0,3,0,1,0,0,0,0,0,1
2008-03-17,unknown,UNKNOWN,46483.0,2,0,0,0,1,0,0,0,1
2008-03-17,dry,EXPLOSIVE,9322.0,2,0,1,0,0,0,0,1,0
2008-03-18,dry,HUMAN,2473.0,2,0,1,0,0,0,1,0,0
2008-03-19,dry,NATURAL,2048.0,2,0,1,0,0,1,0,0,0
2008-03-20,dry,NATURAL,3006.0,2,0,1,0,0,1,0,0,0
2008-03-20,dry,NATURAL,4007.0,2,0,1,0,0,1,0,0,0
2008-03-20,dry,NATURAL,1483.0,2,0,1,0,0,1,0,0,0
2008-03-20,dry,NATURAL,4838.0,2,0,1,0,0,1,0,0,0
2008-03-22,unknown,NATURAL,12192.0,4,0,0,0,1,1,0,0,0
2008-03-22,dry,NATURAL,3109.0,4,0,1,0,0,1,0,0,0
2008-03-22,dry,NATURAL,3440.0,4,0,1,0,0,1,0,0,0
2008-03-23,dry,UNKNOWN,161265.0,3,0,1,0,0,0,0,0,1
2008-03-23,dry,UNKNOWN,28893.0,3,0,1,0,0,0,0,0,1
2008-03-24,dry,NATURAL,832.0,2,0,1,0,0,1,0,0,0
2008-03-24,dry,HUMAN,14628.0,2,0,1,0,0,0,1,0,0
2008-03-26,unknown,NATURAL,11536.0,3,0,0,0,1,1,0,0,0
2008-03-27,dry,NATURAL,3108.0,3,0,1,0,0,1,0,0,0
2008-03-27,unknown,NATURAL,3544.0,3,0,0,0,1,1,0,0,0
2008-03-27,dry,NATURAL,2300.0,3,0,1,0,0,1,0,0,0
2008-03-27,unknown,NATURAL,4306.0,3,0,0,0,1,1,0,0,0
2008-03-27,unknown,NATURAL,28035.0,3,0,0,0,1,1,0,0,0
2008-03-27,unknown,HUMAN,1912.0,3,0,0,0,1,0,1,0,0
2008-03-27,dry,HUMAN,40532.0,3,0,1,0,0,0,1,0,0
2008-03-27,dry,HUMAN,857.0,3,0,1,0,0,0,1,0,0
2008-03-29,dry,HUMAN,40453.0,2,0,1,0,0,0,1,0,0
2008-04-04,dry,HUMAN,12776.0,3,0,1,0,0,0,1,0,0
2008-04-06,dry,NATURAL,2736.0,2,0,1,0,0,1,0,0,0
2008-04-06,dry,UNKNOWN,18329.0,2,0,1,0,0,0,0,0,1
2008-04-06,dry,NATURAL,4571.0,2,0,1,0,0,1,0,0,0
2008-04-06,dry,NATURAL,3970.0,2,0,1,0,0,1,0,0,0
2008-04-06,dry,UNKNOWN,227891.0,2,0,1,0,0,0,0,0,1
2008-04-06,dry,UNKNOWN,25103.0,2,0,1,0,0,0,0,0,1
2008-04-06,dry,NATURAL,2623.0,2,0,1,0,0,1,0,0,0
2008-04-06,dry,UNKNOWN,163917.0,2,0,1,0,0,0,0,0,1
2008-04-07,dry,UNKNOWN,2672.0,3,0,1,0,0,0,0,0,1
2008-04-07,dry,UNKNOWN,20825.0,3,0,1,0,0,0,0,0,1
2008-04-07,wet,NATURAL,5905.0,3,1,0,0,0,1,0,0,0
2008-04-07,wet,NATURAL,4004.0,3,1,0,0,0,1,0,0,0
2008-04-07,dry,UNKNOWN,11748.0,3,0,1,0,0,0,0,0,1
2008-04-07,wet,NATURAL,3309.0,3,1,0,0,0,1,0,0,0
2008-04-07,mixed,UNKNOWN,20480.0,3,0,0,1,0,0,0,0,1
2008-04-07,dry,UNKNOWN,56882.0,3,0,1,0,0,0,0,0,1
2008-04-07,mixed,UNKNOWN,28083.0,3,0,0,1,0,0,0,0,1
2008-04-07,wet,NATURAL,16419.0,3,1,0,0,0,1,0,0,0
2008-04-07,dry,UNKNOWN,52450.0,3,0,1,0,0,0,0,0,1
2008-04-07,dry,UNKNOWN,46932.0,3,0,1,0,0,0,0,0,1
2008-04-07,dry,UNKNOWN,2748.0,3,0,1,0,0,0,0,0,1
2008-04-07,dry,UNKNOWN,12269.0,3,0,1,0,0,0,0,0,1
2008-04-07,dry,UNKNOWN,71375.0,3,0,1,0,0,0,0,0,1
2008-04-07,dry,HUMAN,37899.0,3,0,1,0,0,0,1,0,0
2008-04-09,dry,NATURAL,3749.0,2,0,1,0,0,1,0,0,0
2008-04-10,mixed,UNKNOWN,275047.0,3,0,0,1,0,0,0,0,1
2008-04-10,mixed,UNKNOWN,15183.0,3,0,0,1,0,0,0,0,1
2008-04-10,mixed,UNKNOWN,30195.0,3,0,0,1,0,0,0,0,1
2008-04-10,mixed,UNKNOWN,34156.0,3,0,0,1,0,0,0,0,1
2008-04-10,mixed,UNKNOWN,25437.0,3,0,0,1,0,0,0,0,1
2008-04-10,dry,NATURAL,4526.0,3,0,1,0,0,1,0,0,0
2008-04-12,mixed,UNKNOWN,7038.0,2,0,0,1,0,0,0,0,1
2008-04-12,mixed,NATURAL,1139.0,2,0,0,1,0,1,0,0,0
2008-04-12,mixed,UNKNOWN,18814.0,2,0,0,1,0,0,0,0,1
2008-04-12,mixed,UNKNOWN,16562.0,2,0,0,1,0,0,0,0,1
2008-04-12,mixed,UNKNOWN,16762.0,2,0,0,1,0,0,0,0,1
2008-04-12,mixed,NATURAL,1755.0,2,0,0,1,0,1,0,0,0
2008-04-12,unknown,NATURAL,16818.0,2,0,0,0,1,1,0,0,0
2008-04-13,wet,NATURAL,31144.0,3,1,0,0,0,1,0,0,0
2008-04-13,wet,NATURAL,10627.0,3,1,0,0,0,1,0,0,0
2008-04-13,wet,NATURAL,20039.0,3,1,0,0,0,1,0,0,0
2008-04-13,wet,NATURAL,5853.0,3,1,0,0,0,1,0,0,0
2008-04-13,wet,NATURAL,4896.0,3,1,0,0,0,1,0,0,0
2008-04-13,wet,NATURAL,430602.0,3,1,0,0,0,1,0,0,0
2008-04-13,wet,NATURAL,25433.0,3,1,0,0,0,1,0,0,0
2008-04-13,wet,NATURAL,1873.0,3,1,0,0,0,1,0,0,0
2008-04-13,wet,NATURAL,4085.0,3,1,0,0,0,1,0,0,0
2008-04-13,wet,NATURAL,1972.0,3,1,0,0,0,1,0,0,0
2008-04-13,dry,HUMAN,2175.0,3,0,1,0,0,0,1,0,0
2008-04-17,mixed,NATURAL,2722.0,3,0,0,1,0,1,0,0,0
2008-04-17,mixed,NATURAL,1181.0,3,0,0,1,0,1,0,0,0
2008-04-18,mixed,UNKNOWN,14120.0,3,0,0,1,0,0,0,0,1
2008-04-18,mixed,UNKNOWN,31024.0,3,0,0,1,0,0,0,0,1
2008-04-18,mixed,UNKNOWN,17864.0,3,0,0,1,0,0,0,0,1
2008-04-18,wet,NATURAL,6552.0,3,1,0,0,0,1,0,0,0
2008-04-19,mixed,UNKNOWN,15879.0,2,0,0,1,0,0,0,0,1
2008-04-19,mixed,UNKNOWN,46789.0,2,0,0,1,0,0,0,0,1
2008-04-20,wet,NATURAL,32443.0,3,1,0,0,0,1,0,0,0
2008-04-20,wet,NATURAL,112485.0,3,1,0,0,0,1,0,0,0
2008-04-21,wet,NATURAL,141169.0,2,1,0,0,0,1,0,0,0
2008-04-21,wet,NATURAL,1924.0,2,1,0,0,0,1,0,0,0
2008-04-21,wet,NATURAL,11953.0,2,1,0,0,0,1,0,0,0
2008-04-21,wet,NATURAL,580.0,2,1,0,0,0,1,0,0,0
2008-04-21,wet,NATURAL,1010.0,2,1,0,0,0,1,0,0,0
2008-04-21,mixed,NATURAL,1141.0,2,0,0,1,0,1,0,0,0
2008-04-22,dry,NATURAL,4329.0,3,0,1,0,0,1,0,0,0
2008-04-23,wet,NATURAL,26441.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,680.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3685.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,19781.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1837.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,23541.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2280.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,27311.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,687.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,7279.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2635.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,345.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,35996.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,694.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,7269.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,19383.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,18985.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3179.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1063.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,47534.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1975.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1090.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4660.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3462.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,81174.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,6009.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2031.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2996.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,20079.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,511.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,11985.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4057.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2694.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2583.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,152091.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,373.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,5182.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1610.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3044.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,10716.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2652.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,11513.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,568.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3780.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,19645.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,7409.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,684.0,4,1,0,0,0,1,0,0,0
2008-04-23,dry,UNKNOWN,13417.0,4,0,1,0,0,0,0,0,1
2008-04-23,wet,NATURAL,88916.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2151.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2711.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,6708.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1182.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2466.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4588.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2051.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4408.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4909.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,37909.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2501.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1048.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1364.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,657.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,226.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2442.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,9703.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,5971.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,10037.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1391.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,876.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2931.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,8469.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1226.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4878.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,352.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4562.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2452.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2158.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2235.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3212.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3506.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,748.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,8490.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,183526.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,5184.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1985.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3873.0,4,1,0,0,0,1,0,0,0
2008-04-23,dry,UNKNOWN,9094.0,4,0,1,0,0,0,0,0,1
2008-04-23,wet,NATURAL,1220.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,9610.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3711.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,8827.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,9507.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1755.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,16416.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,7652.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4497.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,820.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2725.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3914.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,568.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1397.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,5405.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,9830.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,15074.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,9526.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,49933.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3966.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,27276.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3633.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,13015.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3807.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3162.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4822.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4418.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4178.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2294.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,15748.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,8369.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,7591.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,8591.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,5483.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,9999.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,29472.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4357.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,33218.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,7594.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,6852.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,13344.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,5487.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1395.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3108.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,11177.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,709.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,8771.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,731.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2132.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1317.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2901.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,482.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1414.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3134.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3237.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,512.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2651.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2964.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,1648.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2414.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3079.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,899.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,5238.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,2568.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,10143.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,4862.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,3901.0,4,1,0,0,0,1,0,0,0
2008-04-23,wet,NATURAL,963.0,4,1,0,0,0,1,0,0,0
